1585489942-0000-000|1483883442414507|1483883442562962|148455|00005743
1585489942-0000-000|1483883498254477|1483883498426905|172428|00005666
1585489942-0000-000|1483883553943058|1483883554090869|147811|00005525
1585489942-0000-000|1483883610044208|1483883610230261|186053|00005967
1585489942-0000-000|1483883666145964|1483883666315494|169530|00005960
1585489942-0000-000|1483883722253097|1483883722402327|149230|00005817
1585489942-0000-000|1483883778054231|1483883778211282|157051|00005543
1585489942-0000-000|1483883833828358|1483883833981137|152779|00005619
1585489942-0000-000|1483883889451122|1483883889598284|147162|00005462
1585489942-0000-000|1483883945063460|1483883945258187|194727|00005477
1585489942-0000-000|1483884000564845|1483884000712578|147733|00005310
1585489942-0000-000|1483884057312158|1483884057468361|156203|00006618
1585489942-0000-000|1483884113347852|1483884113496297|148445|00005826
1585489942-0000-000|1483884169314172|1483884169463267|149095|00005854
1585489942-0000-000|1483884225242384|1483884225390515|148131|00005699
1585489942-0000-000|1483884281315599|1483884281465498|149899|00005911
1585489942-0000-000|1483884337288675|1483884337437599|148924|00005816
1585489942-0000-000|1483884393184760|1483884393361114|176354|00005736
1585489942-0000-000|1483884449249747|1483884449412517|162770|00005903
1585489942-0000-000|1483884505003528|1483884505175741|172213|00005482
1585489942-0000-000|1483884560791098|1483884560938773|147675|00005548
1585489942-0000-000|1483884616981108|1483884617170450|189342|00006125
1585489942-0000-000|1483884674288607|1483884674498085|209478|00007381
1585489942-0000-000|1483884730360038|1483884730506803|146765|00005709
1585489942-0000-000|1483884786311129|1483884786459289|148160|00005741
1585489942-0000-000|1483884842385872|1483884842533284|147412|00005900
1585489942-0000-000|1483884898221686|1483884898371260|149574|00005637
1585489942-0000-000|1483884954590329|1483884954755012|164683|00006310
1585489942-0000-000|1483885010422621|1483885010593892|171271|00005648
1585489942-0000-000|1483885066136445|1483885066283878|147433|00005449
1585489942-0000-000|1483885122010719|1483885122169795|159076|00005734
1585489942-0000-000|1483885178033065|1483885178181421|148356|00005856
1585489942-0000-000|1483885233794854|1483885233943171|148317|00005678
1585489942-0000-000|1483885289501139|1483885289665290|164151|00005537
1585489942-0000-000|1483885345324222|1483885345472303|148081|00005596
1585489942-0000-000|1483885401542204|1483885401701225|159021|00006054
1585489942-0000-000|1483885457192059|1483885457395178|203119|00005474
1585489942-0000-000|1483885513010766|1483885513184152|173386|00005710
1585489942-0000-000|1483885570850333|1483885571202548|352215|00007863
1585489942-0000-000|1483885626736762|1483885626884031|147269|00005512
1585489942-0000-000|1483885683043350|1483885683195338|151988|00006118
1585489942-0000-000|1483885738882254|1483885739029366|147112|00005589
1585489942-0000-000|1483885794555353|1483885794714431|159078|00005549
1585489942-0000-000|1483885850775386|1483885850955075|179689|00006180
1585489942-0000-000|1483885906813351|1483885906961421|148070|00005797
1585489942-0000-000|1483885962813919|1483885962962837|148918|00005830
1585489942-0000-000|1483886018927607|1483886019088515|160908|00005959
1585489942-0000-000|1483886074976409|1483886075172558|196149|00005833
1585489942-0000-000|1483886131053911|1483886131254577|200666|00006020
1585489942-0000-000|1483886187022449|1483886187198397|175948|00005669
1585489942-0000-000|1483886242805674|1483886242952729|147055|00005595
1585489942-0000-000|1483886299534284|1483886299689643|155359|00006524
1585489942-0000-000|1483886356863855|1483886357096701|232846|00007287
1585489942-0000-000|1483886413000150|1483886413159585|159435|00005867
1585489942-0000-000|1483886468840297|1483886468988404|148107|00005728
1585489942-0000-000|1483886524667048|1483886524816131|149083|00005695
1585489942-0000-000|1483886580716747|1483886580867424|150677|00006074
1585489942-0000-000|1483886637178706|1483886637329130|150424|00006085
1585489942-0000-000|1483886693173307|1483886693321442|148135|00005801
1585489942-0000-000|1483886749260079|1483886749408149|148070|00006059
1585489942-0000-000|1483886805103281|1483886805281800|178519|00005530
