1585925567 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585925567  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926168  5  0      0 156480  29620 633012    0    0     0   128  532 1749 48 52  0  0  0
1585926169  5  0      0 156576  29620 633024    0    0     0     0  527 1764 42 58  0  0  0
1585926170  6  0      0 156640  29620 633032    0    0     0     0  517 1757 42 58  0  0  0
1585926171  5  0      0 156544  29620 633044    0    0     0     0  531 1827 49 51  0  0  0
1585926172  5  1      0 156516  29628 633044    0    0     0    32  548 1949 42 58  0  0  0
1585926173  6  0      0 156396  29628 633068    0    0     0     0  514 1657 45 55  0  0  0
1585926174  5  0      0 156460  29628 633076    0    0     0     0  517 1750 47 53  0  0  0
1585926175  5  0      0 155480  29628 633088    0    0     0     0  501 1613 47 53  0  0  0
1585926176  5  0      0 155112  29628 633104    0    0     0     0  531 1783 49 51  0  0  0
1585926177 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926177  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926177  6  0      0 154976  29628 633116    0    0     0     0  529 1763 45 55  0  0  0
1585926178  5  0      0 155056  29636 633124    0    0     0    32  516 1861 46 54  0  0  0
1585926179  5  0      0 156380  29636 633136    0    0     0     0  536 1781 48 52  0  0  0
1585926180  5  0      0 156288  29636 633144    0    0     0     0  507 1689 41 59  0  0  0
1585926181  5  0      0 156352  29636 633156    0    0     0     0  499 1779 45 55  0  0  0
1585926182  5  0      0 156384  29636 633164    0    0     0     0  496 1572 47 53  0  0  0
1585926183  5  0      0 156288  29644 633176    0    0     0    32  509 1678 38 62  0  0  0
1585926184  5  0      0 156344  29644 633184    0    0     0     0  498 1705 47 53  0  0  0
1585926185  5  0      0 156344  29644 633196    0    0     0     0  509 1652 43 56  0  0  1
1585926186  5  0      0 156264  29644 633204    0    0     0     0  521 1689 48 52  0  0  0
1585926187  5  0      0 156360  29644 633216    0    0     0     0  527 1864 48 52  0  0  0
1585926188  7  0      0 156264  29652 633224    0    0     0   756  555 1848 44 56  0  0  0
1585926189  5  0      0 156360  29652 633236    0    0     0     0  535 1808 46 54  0  0  0
1585926190  5  0      0 156224  29652 633248    0    0     0     0  520 1888 47 53  0  0  0
1585926191  5  0      0 156320  29652 633256    0    0     0     0  502 1655 49 51  0  0  0
1585926192  5  0      0 156224  29652 633268    0    0     0     0  518 1764 43 57  0  0  0
1585926193  5  0      0 156320  29660 633276    0    0     0    48  547 2025 45 55  0  0  0
1585926194  5  0      0 156256  29660 633288    0    0     0     0  517 1791 42 58  0  0  0
1585926195  5  0      0 156320  29660 633300    0    0     0     0  522 1800 44 56  0  0  0
1585926196  5  0      0 156100  29660 633312    0    0     0     0  511 1888 42 58  0  0  0
1585926197  5  0      0 155444  29660 633324    0    0     0     0  538 1856 48 52  0  0  0
1585926198 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926198  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926198  7  0      0 155084  29668 633336    0    0     0    48  505 1738 46 54  0  0  0
1585926199  5  0      0 154824  29668 633344    0    0     0     0  541 2046 50 50  0  0  0
1585926200  5  0      0 154736  29668 633356    0    0     0     0  515 1739 48 52  0  0  0
1585926201  5  0      0 154864  29668 633368    0    0     0     0  538 1848 48 52  0  0  0
1585926202  0  0      0 158976  29668 633372    0    0     0     0  221  995 14 21 64  0  0
1585926203  0  0      0 162208  29676 633372    0    0     0    44   54  139  1  0 99  0  0
1585926204  0  0      0 162208  29676 633372    0    0     0    68   53  131  0  0 99  1  0
1585926205  4  0      0 160448  29676 633376    0    0     0     0  318 1101 22 33 44  0  0
1585926206  5  0      0 157312  29676 633388    0    0     0     0  514 1669 44 56  0  0  0
1585926207  5  0      0 156628  29676 633396    0    0     0     0  528 1841 46 54  0  0  0
1585926208  5  0      0 156444  29684 633408    0    0     0    32  523 1886 44 56  0  0  0
1585926209  5  0      0 156540  29684 633416    0    0     0     0  525 1758 40 60  0  0  0
1585926210  5  0      0 156412  29684 633428    0    0     0     0  527 1825 47 53  0  0  0
1585926211  5  0      0 156368  29684 633444    0    0     0     0  538 1913 41 59  0  0  0
1585926212  5  0      0 156296  29684 633452    0    0     0     0  541 1879 48 52  0  0  0
1585926213  5  0      0 156392  29692 633464    0    0     0    36  510 1680 44 56  0  0  0
1585926214  5  0      0 156296  29692 633476    0    0     0     0  534 1962 40 60  0  0  0
1585926215  7  0      0 156360  29692 633484    0    0     0     0  517 1741 49 51  0  0  0
1585926216  5  0      0 156296  29692 633496    0    0     0     0  605 2236 49 51  0  0  0
1585926217  5  0      0 156252  29692 633508    0    0     0     0  513 1863 48 52  0  0  0
1585926218  5  0      0 156132  29700 633520    0    0     0    16  521 1804 44 56  0  0  0
1585926219 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926219  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926219  6  0      0 156204  29700 633528    0    0     0   292  520 1768 48 52  0  0  0
1585926220  5  0      0 156176  29700 633540    0    0     0     0  501 1844 43 57  0  0  0
1585926221  5  0      0 156048  29700 633548    0    0     0     0  573 1834 47 53  0  0  0
1585926222  5  0      0 156144  29700 633560    0    0     0     0  534 1846 44 56  0  0  0
1585926223  5  0      0 156032  29708 633572    0    0     0    28  535 1948 45 55  0  0  0
1585926224  6  0      0 156128  29708 633584    0    0     0     0  526 1737 44 56  0  0  0
1585926225  5  0      0 156008  29708 633596    0    0     0     0  526 1753 41 59  0  0  0
1585926226  5  0      0 156104  29708 633604    0    0     0     0  553 1990 48 52  0  0  0
1585926227  5  0      0 156008  29708 633616    0    0     0     0  521 1776 48 52  0  0  0
1585926228  5  0      0 155980  29716 633624    0    0     0    16  534 1834 47 53  0  0  0
1585926229  6  0      0 155852  29716 633636    0    0     0     0  512 1839 42 58  0  0  0
1585926230  5  0      0 155948  29716 633644    0    0     0     0  535 1816 49 51  0  0  0
1585926231  5  0      0 155852  29716 633656    0    0     0     0  521 1785 44 56  0  0  0
1585926232  5  0      0 155916  29716 633664    0    0     0     0  521 1910 47 53  0  0  0
1585926233  5  0      0 156012  29724 633676    0    0     0    32  526 1799 52 48  0  0  0
1585926234  5  0      0 155792  29724 633688    0    0     0   260  543 1831 46 54  0  0  0
1585926235  5  0      0 155888  29724 633700    0    0     0     0  518 1919 45 55  0  0  0
1585926236  5  0      0 155792  29724 633712    0    0     0     0  534 1804 48 52  0  0  0
1585926237  5  1      0 155824  29732 633712    0    0     0    36  523 1700 48 52  0  0  0
1585926238  5  0      0 155768  29732 633732    0    0     0     0  510 1823 45 55  0  0  0
1585926239  7  0      0 155800  29732 633740    0    0     0    56  531 1792 46 54  0  0  0
1585926240 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926240  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926240  6  0      0 155012  29732 633752    0    0     0     0  494 1584 47 53  0  0  0
1585926241  5  0      0 155520  29732 633892    0    0     0     0  516 1802 48 52  0  0  0
1585926242  5  0      0 155552  29732 633900    0    0     0     0  527 1741 50 50  0  0  0
1585926243  5  0      0 155640  29740 633912    0    0     0    44  505 1644 46 54  0  0  0
1585926244  6  0      0 155480  29740 633920    0    0     0     0  488 1724 41 59  0  0  0
1585926245  5  0      0 155576  29740 633928    0    0     0    12  506 1642 45 55  0  0  0
1585926246  5  0      0 154856  29740 633944    0    0     0     0  530 1792 48 52  0  0  0
1585926247  5  0      0 154472  29740 633952    0    0     0     0  504 1778 46 54  0  0  0
1585926248  5  0      0 154256  29748 633960    0    0     0    16  495 1624 46 54  0  0  0
1585926249  0  0      0 157064  29748 633964    0    0     0     0  129  492  7  5 88  0  0
1585926250  0  0      0 160060  29748 633964    0    0     0   300   63  288  1  1 98  0  0
1585926251  0  0      0 160336  29748 633964    0    0     0     0   60  144  0  0 100  0  0
1585926252  4  0      0 158588  29748 633972    0    0     0     0  465 1404 42 44 14  0  0
1585926253  5  0      0 157104  29756 634012    0    0     0    44  503 1814 41 59  0  0  0
1585926254  6  0      0 156020  29756 634000    0    0     0    32  500 1705 43 57  0  0  0
1585926255  5  0      0 155668  29756 634008    0    0     0     0  535 1820 47 53  0  0  0
1585926256  5  1      0 155756  29756 634020    0    0     0   212  500 1797 44 56  0  0  0
1585926257  5  0      0 155528  29772 634036    0    0     0   152  525 1769 47 53  0  0  0
1585926258  5  0      0 156724  29772 634048    0    0     0     0  523 1758 45 55  0  0  0
1585926259  6  0      0 156628  29772 634056    0    0     0     0  528 1784 51 49  0  0  0
1585926260  5  0      0 156692  29772 634068    0    0     0     4  517 1837 50 50  0  0  0
1585926261 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926261  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926261  6  0      0 156788  29772 634080    0    0     0     0  521 1773 45 55  0  0  0
1585926262  5  0      0 156660  29780 634088    0    0     0    16  510 1703 46 54  0  0  0
1585926263  5  0      0 156724  29780 634100    0    0     0     0  540 1947 49 51  0  0  0
1585926264  5  0      0 156668  29780 634108    0    0     0     0  514 1819 42 58  0  0  0
1585926265  5  0      0 156732  29788 634120    0    0     0    36  509 1735 42 58  0  0  0
1585926266  5  0      0 156668  29788 634132    0    0     0     0  525 1887 50 50  0  0  0
1585926267  5  0      0 156732  29788 634140    0    0     0     0  498 1707 44 56  0  0  0
1585926268  5  0      0 156604  29788 634152    0    0     0     0  523 1779 47 53  0  0  0
1585926269  5  0      0 156724  29788 634160    0    0     0     0  542 1957 44 56  0  0  0
1585926270  6  0      0 156348  29796 634176    0    0     0    56  523 1744 46 54  0  0  0
1585926271  5  0      0 156452  29796 634184    0    0     0     0  531 1813 43 57  0  0  0
1585926272  5  0      0 156388  29796 634196    0    0     0     0  523 1871 48 52  0  0  0
1585926273  5  0      0 156420  29796 634208    0    0     0     0  535 1842 45 55  0  0  0
1585926274  5  0      0 156516  29796 634216    0    0     0     0  517 1766 43 57  0  0  0
1585926275  5  0      0 156420  29804 634228    0    0     0    96  528 1853 50 50  0  0  0
1585926276  5  0      0 156516  29804 634236    0    0     0     0  536 1809 49 51  0  0  0
1585926277  5  0      0 156420  29804 634248    0    0     0     0  542 1765 50 50  0  0  0
1585926278  5  0      0 156484  29804 634256    0    0     0     0  536 1925 48 52  0  0  0
1585926279  5  0      0 156420  29804 634268    0    0     0     0  524 1777 43 57  0  0  0
1585926280  5  0      0 156484  29812 634276    0    0     0    44  530 1735 43 57  0  0  0
1585926281  5  0      0 156516  29812 634288    0    0     0     0  496 1714 47 53  0  0  0
1585926282 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926282  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926282  6  0      0 156388  29812 634296    0    0     0     0  527 1816 46 54  0  0  0
1585926283  5  0      0 156228  29812 634312    0    0     0     0  528 1827 45 55  0  0  0
1585926284  5  0      0 156256  29812 634320    0    0     0     0  523 1887 48 52  0  0  0
1585926285  5  0      0 156352  29820 634332    0    0     0   396  516 1752 38 62  0  0  0
1585926286  5  0      0 156352  29820 634340    0    0     0     0  498 1570 50 50  0  0  0
1585926287  5  0      0 156224  29820 634348    0    0     0     0  505 1748 44 56  0  0  0
1585926288  5  0      0 156320  29820 634360    0    0     0     0  530 1876 41 59  0  0  0
1585926289  5  0      0 156256  29820 634368    0    0     0     0  518 1801 45 55  0  0  0
1585926290  5  0      0 156328  29828 634380    0    0     0    28  521 1837 47 53  0  0  0
1585926291  5  0      0 156392  29828 634392    0    0     0     0  506 1713 43 57  0  0  0
1585926292  5  0      0 156296  29828 634400    0    0     0     0  520 1771 47 53  0  0  0
1585926293  5  0      0 156392  29828 634412    0    0     0    32  518 1895 43 57  0  0  0
1585926294  5  0      0 156296  29828 634420    0    0     0     0  532 1888 47 53  0  0  0
1585926295  5  0      0 156360  29836 634436    0    0     0    48  498 1697 41 59  0  0  0
1585926296  5  0      0 156256  29836 634444    0    0     0   220  517 1873 43 57  0  0  0
1585926297  5  0      0 156392  29836 634456    0    0     0     0  504 1708 50 50  0  0  0
1585926298  0  0      0 156392  29836 634472    0    0     0     0  422 1576 38 39 22  0  0
1585926299  0  0      0 159128  29836 634472    0    0     0     0   61  281  0  1 99  0  0
1585926300  0  0      0 162236  29836 634472    0    0     0     0   49  133  2  1 97  0  0
1585926301  3  0      0 162140  29844 634472    0    0     0    28  159  368  7  8 85  0  0
1585926302  4  0      0 159800  29844 634480    0    0     0     0  475 1554 46 54  0  0  0
1585926303 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926303  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926303  6  0      0 156724  29844 634488    0    0     0     0  503 1643 43 57  0  0  0
1585926304  5  0      0 156260  29844 634496    0    0     0     0  485 1545 39 61  0  0  0
1585926305  6  0      0 156164  29844 634504    0    0     0     0  525 1845 46 54  0  0  0
1585926306  5  0      0 156228  29852 634516    0    0     0    56  528 1735 41 59  0  0  0
1585926307  5  0      0 156008  29852 634524    0    0     0     0  506 1680 51 49  0  0  0
1585926308  5  0      0 156040  29852 634536    0    0     0     0  517 1803 49 51  0  0  0
1585926309  5  0      0 156104  29852 634544    0    0     0     0  523 1799 46 54  0  0  0
1585926310  5  0      0 156016  29852 634556    0    0     0     0  511 1768 41 59  0  0  0
1585926311  5  0      0 156080  29860 634568    0    0     0   128  529 1854 47 53  0  0  0
1585926312  5  0      0 155984  29860 634580    0    0     0     0  519 1765 43 57  0  0  0
1585926313  6  0      0 155492  29860 634588    0    0     0     0  520 1797 48 52  0  0  0
1585926314  5  0      0 155860  29860 634604    0    0     0     0  517 1781 50 50  0  0  0
1585926315  5  0      0 155156  29860 634612    0    0     0     0  535 1776 44 56  0  0  0
1585926316  5  0      0 155892  29868 634624    0    0     0   308  530 1772 46 54  0  0  0
1585926317  5  0      0 155956  29868 634636    0    0     0     0  520 1904 36 64  0  0  0
1585926318  6  0      0 156020  29868 634644    0    0     0     0  515 1764 47 53  0  0  0
1585926319  6  0      0 155924  29868 634656    0    0     0     0  520 1780 43 57  0  0  0
1585926320  5  0      0 155828  29868 634664    0    0     0     0  529 1869 42 58  0  0  0
1585926321  6  0      0 155800  29876 634680    0    0     0    40  527 1839 45 55  0  0  0
1585926322  5  0      0 155000  29876 634692    0    0     0     0  533 1824 43 57  0  0  0
1585926323  5  0      0 155864  29876 634700    0    0     0     0  530 1899 46 54  0  0  0
1585926324 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926324  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926324  6  0      0 155896  29876 634712    0    0     0    32  501 1668 45 55  0  0  0
1585926325  5  0      0 154604  29876 634720    0    0     0     0  521 1765 47 53  0  0  0
1585926326  5  0      0 154616  29884 634732    0    0     0    60  536 1918 41 59  0  0  0
1585926327  5  0      0 154512  29884 634740    0    0     0     0  520 1713 48 52  0  0  0
1585926328  5  0      0 154476  29884 634752    0    0     0     0  527 1837 41 59  0  0  0
1585926329  5  0      0 154348  29884 634760    0    0     0     0  524 1917 43 57  0  0  0
1585926330  5  0      0 154452  29884 634772    0    0     0     0  514 1768 43 57  0  0  0
1585926331  5  0      0 154108  29892 634784    0    0     0    44  529 1833 44 55  0  0  1
1585926332  5  0      0 154204  29892 634796    0    0     0     4  530 1858 42 58  0  0  0
1585926333  5  0      0 153332  29892 634808    0    0     0     0  520 1687 44 56  0  0  0
1585926334  5  0      0 152992  29892 634816    0    0     0     0  522 1756 51 49  0  0  0
1585926335  5  0      0 152880  29892 634828    0    0     0     0  520 1888 46 54  0  0  0
1585926336  5  0      0 153032  29900 634836    0    0     0    32  591 2182 43 57  0  0  0
1585926337  5  0      0 152812  29900 634848    0    0     0   424  535 1752 39 61  0  0  0
1585926338  5  0      0 154060  29900 634864    0    0     0     0  521 1833 45 55  0  0  0
1585926339  5  0      0 154168  29900 634872    0    0     0     0  529 1779 45 55  0  0  0
1585926340  5  0      0 154008  29900 634884    0    0     0     0  518 1762 46 54  0  0  0
1585926341  5  0      0 153172  29908 634892    0    0     0    32  584 1989 45 55  0  0  0
1585926342  5  0      0 152836  29908 634900    0    0     0     0  509 1766 52 48  0  0  0
1585926343  5  0      0 152868  29908 634912    0    0     0     0  497 1663 43 57  0  0  0
1585926344  5  0      0 152836  29908 634920    0    0     0     0  526 1801 49 51  0  0  0
1585926345 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926345  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926345  6  0      0 152744  29908 634936    0    0     0     0  515 1690 44 56  0  0  0
1585926346  5  0      0 152716  29916 634948    0    0     0    32  510 1690 43 57  0  0  0
1585926347  5  0      0 152580  29916 634956    0    0     0   384  528 1918 48 52  0  0  0
1585926348  5  0      0 152644  29916 634968    0    0     0     0  516 1754 44 56  0  0  0
1585926349  5  0      0 152556  29916 634976    0    0     0     0  495 1654 44 56  0  0  0
1585926350  5  0      0 152620  29916 634984    0    0     0     0  519 1841 48 52  0  0  0
1585926351  5  0      0 152716  29924 634996    0    0     0    48  518 1798 44 56  0  0  0
1585926352  0  0      0 152620  29924 635004    0    0     0     0  237  923 18 24 58  0  0
1585926353  0  0      0 155000  29924 635004    0    0     0     0   80  318  2  1 97  0  0
1585926354  0  0      0 157488  29924 635004    0    0     0     0   52  137  0  1 99  0  0
1585926355  3  0      0 157480  29924 635008    0    0     0     0  332  932 23 31 45  0  0
1585926356  4  0      0 154676  29932 635024    0    0     0    16  506 1717 52 48  0  0  0
1585926357  5  0      0 153316  29932 635032    0    0     0     0  516 1749 49 51  0  0  0
1585926358  5  0      0 151288  29932 635044    0    0     0     0  523 1625 47 53  0  0  0
1585926359  5  0      0 152576  29932 635060    0    0     0    32  393 1273 48 52  0  0  0
1585926360  5  0      0 152480  29932 635072    0    0     0     0  525 1743 42 58  0  0  0
1585926361  5  0      0 153948  29940 635080    0    0     0    68  529 1795 41 59  0  0  0
1585926362  5  0      0 153820  29940 635088    0    0     0     0  531 1879 48 52  0  0  0
1585926363  5  0      0 153092  29940 635096    0    0     0     0  494 1613 45 55  0  0  0
1585926364  5  0      0 152844  29940 635108    0    0     0     0  480 1482 43 57  0  0  0
1585926365  5  0      0 153856  29940 635116    0    0     0     0  505 1750 46 54  0  0  0
1585926366 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926366  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926366  7  0      0 153728  29948 635124    0    0     0    28  523 1717 48 52  0  0  0
1585926367  5  0      0 153792  29948 635136    0    0     0     8  508 1691 44 56  0  0  0
1585926368  5  0      0 153688  29948 635144    0    0     0     0  533 1921 46 54  0  0  0
1585926369  5  0      0 153800  29948 635156    0    0     0     0  512 1796 46 54  0  0  0
1585926370  6  0      0 153896  29948 635168    0    0     0     0  516 1760 47 53  0  0  0
1585926371  5  0      0 153800  29956 635180    0    0     0    28  536 1935 49 51  0  0  0
1585926372  5  0      0 153612  29956 635192    0    0     0     0  531 1795 51 49  0  0  0
1585926373  5  0      0 153676  29956 635200    0    0     0   300  525 1766 45 55  0  0  0
1585926374  5  0      0 153724  29956 635212    0    0     0     0  511 1803 43 57  0  0  0
1585926375  5  0      0 153612  29956 635220    0    0     0    32  504 1640 47 53  0  0  0
1585926376  5  0      0 153740  29964 635232    0    0     0    52  527 1867 47 53  0  0  0
1585926377  9  0      0 153612  29964 635244    0    0     0     0  516 1899 44 56  0  0  0
1585926378  5  0      0 153740  29964 635252    0    0     0   288  505 1623 53 47  0  0  0
1585926379  5  0      0 153488  29964 635268    0    0     0     0  516 1700 37 63  0  0  0
1585926380  5  0      0 152948  29964 635276    0    0     0     0  539 1881 49 51  0  0  0
1585926381  5  0      0 152448  29972 635292    0    0     0    56  523 1743 43 57  0  0  0
1585926382  5  0      0 152560  29972 635304    0    0     0     0  518 1759 44 56  0  0  0
1585926383  5  0      0 152496  29972 635312    0    0     0    88  532 1846 43 57  0  0  0
1585926384  5  0      0 152592  29972 635324    0    0     0    32  537 1889 40 60  0  0  0
1585926385  5  0      0 151212  29972 635332    0    0     0     0  495 1662 40 60  0  0  0
1585926386  7  0      0 152296  29980 635344    0    0     0    60  543 1852 48 52  0  0  0
1585926387 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926387  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926387  6  0      0 152200  29980 635352    0    0     0     0  544 1819 47 53  0  0  0
1585926388  5  0      0 152204  29980 635364    0    0     0    16  506 1687 42 58  0  0  0
1585926389  5  0      0 152076  29980 635380    0    0     0     0  528 1914 46 54  0  0  0
1585926390  5  0      0 152140  29980 635388    0    0     0     0  517 1761 50 50  0  0  0
1585926391  5  0      0 152204  29988 635400    0    0     0    56  517 1771 40 60  0  0  0
1585926392  5  0      0 152108  29988 635408    0    0     0     0  529 1929 50 50  0  0  0
1585926393  5  0      0 152172  29988 635420    0    0     0     0  515 1762 40 60  0  0  0
1585926394  5  0      0 152036  29988 635428    0    0     0     0  522 1809 49 51  0  0  0
1585926395  5  0      0 152188  29988 635440    0    0     0     0  526 1770 43 57  0  0  0
1585926396  5  0      0 151936  29996 635456    0    0     0    64  522 1783 48 52  0  0  0
1585926397  5  0      0 152000  29996 635464    0    0     0     0  512 1748 43 57  0  0  0
1585926398  5  0      0 151968  29996 635476    0    0     0     8  550 2042 45 55  0  0  0
1585926399  5  0      0 152000  29996 635484    0    0     0     0  508 1668 43 57  0  0  0
1585926400  5  0      0 152080  29996 635496    0    0     0     0  519 1736 43 57  0  0  0
1585926401  5  0      0 151984  30004 635508    0    0     0    56  525 1953 51 49  0  0  0
1585926402  5  0      0 151952  30004 635516    0    0     0     0  520 1785 45 55  0  0  0
1585926403  5  0      0 152016  30004 635528    0    0     0   660  521 1700 44 56  0  0  0
1585926404  5  0      0 152112  30004 635540    0    0     0     0  504 1828 46 54  0  0  0
1585926405  5  0      0 152048  30004 635548    0    0     0     0  556 1957 47 53  0  0  0
1585926406  5  0      0 151036  30012 635564    0    0     0    44  518 1731 42 58  0  0  0
1585926407  5  0      0 150712  30012 635572    0    0     0     0  529 1868 45 55  0  0  0
1585926408 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926408  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926408  1  0      0 151932  30012 635584    0    0     0     0  451 1701 42 50  8  0  0
1585926409  0  0      0 155164  30012 635584    0    0     0     0   54  157  1  0 99  0  0
1585926410  0  0      0 158396  30012 635584    0    0     0     0   66  294  1  1 98  0  0
1585926411  0  0      0 158428  30020 635584    0    0     0    40   49  116  0  1 99  0  0
1585926412  5  0      0 154712  30020 635596    0    0     0     0  547 1730 47 53  0  0  0
1585926413  9  0      0 152284  30020 635604    0    0     0     0  527 1825 44 56  0  0  0
1585926414  5  0      0 152404  30020 635616    0    0     0     0  520 1796 39 61  0  0  0
1585926415  6  1      0 152340  30024 635620    0    0     0    28  532 1782 47 53  0  0  0
1585926416  5  0      0 152372  30028 635636    0    0     0     4  498 1757 49 51  0  0  0
1585926417  5  0      0 152468  30028 635644    0    0     0     0  516 1752 48 52  0  0  0
1585926418  5  0      0 152372  30028 635656    0    0     0     0  541 1876 42 58  0  0  0
1585926419  5  0      0 152420  30028 635668    0    0     0     0  530 1918 48 52  0  0  0
1585926420  5  0      0 152316  30028 635680    0    0     0     0  510 1676 41 59  0  0  0
1585926421  5  0      0 152396  30036 635692    0    0     0    16  526 1780 49 51  0  0  0
1585926422  5  0      0 152176  30036 635704    0    0     0     0  511 1815 48 52  0  0  0
1585926423  5  0      0 152240  30036 635712    0    0     0     0  499 1643 47 53  0  0  0
1585926424  5  0      0 152240  30036 635724    0    0     0     0  486 1547 49 51  0  0  0
1585926425  5  0      0 152328  30036 635732    0    0     0    32  528 1907 46 54  0  0  0
1585926426  6  0      0 151952  30044 635740    0    0     0    48  511 1680 42 58  0  0  0
1585926427  5  0      0 152056  30044 635752    0    0     0     0  506 1736 42 58  0  0  0
1585926428  5  0      0 151936  30044 635764    0    0     0     0  516 1891 42 58  0  0  0
1585926429 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926429  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926429  6  0      0 152032  30044 635772    0    0     0     0  506 1741 41 59  0  0  0
1585926430  5  0      0 151812  30044 635784    0    0     0     0  511 1762 47 53  0  0  0
1585926431  5  0      0 151868  30052 635792    0    0     0    36  521 1921 41 59  0  0  0
1585926432  5  0      0 151828  30052 635804    0    0     0     0  527 1787 45 55  0  0  0
1585926433  5  0      0 151860  30052 635812    0    0     0     0  520 1694 46 54  0  0  0
1585926434  5  0      0 151840  30052 635828    0    0     0   292  523 1917 46 54  0  0  0
1585926435  5  0      0 151744  30052 635840    0    0     0     0  528 1845 45 55  0  0  0
1585926436  5  0      0 151816  30060 635848    0    0     0    48  530 1846 47 53  0  0  0
1585926437  5  0      0 151712  30060 635860    0    0     0     0  513 1848 48 52  0  0  0
1585926438  5  0      0 151840  30060 635868    0    0     0     0  536 1792 44 56  0  0  0
1585926439  5  0      0 151704  30060 635880    0    0     0   400  524 1760 42 58  0  0  0
1585926440  5  0      0 151824  30060 635892    0    0     0     0  543 2004 46 54  0  0  0
1585926441  5  0      0 151776  30068 635900    0    0     0    36  521 1841 47 53  0  0  0
1585926442  5  0      0 151808  30068 635912    0    0     0     0  521 1764 47 53  0  0  0
1585926443  5  0      0 151744  30068 635924    0    0     0     0  506 1778 42 58  0  0  0
1585926444  5  0      0 151808  30068 635932    0    0     0     4  508 1733 48 52  0  0  0
1585926445  5  0      0 151712  30068 635944    0    0     0     0  526 1818 49 51  0  0  0
1585926446  5  0      0 153048  30076 636008    0    0     0    16  529 2000 40 60  0  0  0
1585926447  5  0      0 152968  30076 635968    0    0     0    32  514 1702 48 52  0  0  0
1585926448  5  0      0 153032  30076 635980    0    0     0     0  515 1791 49 51  0  0  0
1585926449  5  0      0 152968  30076 635988    0    0     0     0  522 1882 47 53  0  0  0
1585926450 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926450  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926450  6  0      0 153064  30076 636004    0    0     0     0  527 1754 42 58  0  0  0
1585926451  5  0      0 152812  30084 636012    0    0     0    64  526 1802 45 55  0  0  0
1585926452  5  0      0 152860  30084 636024    0    0     0     0  515 1852 49 51  0  0  0
1585926453  5  0      0 152956  30084 636036    0    0     0     0  525 1814 45 55  0  0  0
1585926454  5  0      0 152844  30084 636044    0    0     0     0  528 1839 39 61  0  0  0
1585926455  5  0      0 153004  30084 636056    0    0     0     0  526 1895 42 58  0  0  0
1585926456  5  0      0 152844  30092 636068    0    0     0    48  589 2130 44 56  0  0  0
1585926457  5  0      0 150800  30092 636080    0    0     0     0  514 1556 45 55  0  0  0
1585926458  5  0      0 152868  30092 636092    0    0     0     0  534 1908 48 52  0  0  0
1585926459  5  0      0 152964  30092 636104    0    0     0     0  517 1750 39 61  0  0  0
1585926460  6  0      0 152820  30092 636116    0    0     0     0  525 1780 45 55  0  0  0
1585926461  5  0      0 152916  30100 636128    0    0     0    60  595 1994 47 53  0  0  0
1585926462  5  0      0 151904  30100 636136    0    0     0     0  516 1720 44 56  0  0  0
1585926463  5  0      0 152808  30100 636148    0    0    20     0  514 1700 41 59  0  0  0
1585926464  5  0      0 152712  30100 636180    0    0     0     0  528 1890 42 58  0  0  0
