1585922624 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585922624  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923224  0  0      0 391424  24332 421272    0    0     0    12  116  302  0  1 99  0  0
1585923225  0  0      0 391456  24332 421272    0    0     0     0   41  132  0  0 100  0  0
1585923226  0  0      0 390728  24332 421272    0    0     0     0  127  417  3  1 96  0  0
1585923227  0  0      0 391488  24332 421272    0    0     0     0   52  208  1  0 99  0  0
1585923228  0  0      0 391488  24332 421272    0    0     0     0   26   96  0  0 100  0  0
1585923229  0  0      0 391520  24340 421272    0    0     0    28   43  251  0  0 100  0  0
1585923230  0  0      0 391512  24340 421272    0    0     0     0   33  113  0  0 100  0  0
1585923231  0  0      0 391512  24340 421276    0    0     0     0   28  100  0  0 100  0  0
1585923232  0  0      0 391544  24340 421276    0    0     0     0   50  269  0  1 99  0  0
1585923233 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923233  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923233  1  0      0 391544  24340 421276    0    0     0     0   31  105  1  0 99  0  0
1585923234  0  0      0 391544  24348 421280    0    0     0    32   49  151  0  1 99  0  0
1585923235  0  0      0 391544  24348 421280    0    0     0     0   41  264  1  0 99  0  0
1585923236  0  0      0 391544  24348 421280    0    0     0     8   29  100  0  0 100  0  0
1585923237  0  0      0 391544  24348 421280    0    0     0     0   35  122  0  1 99  0  0
1585923238  0  0      0 391576  24348 421280    0    0     0     0   53  210  0  0 100  0  0
1585923239  0  0      0 391448  24356 421280    0    0     0    20   51  126  0  0 100  0  0
1585923240  0  0      0 391416  24356 421280    0    0     0     0   29  111  0  1 99  0  0
1585923241  0  0      0 391448  24356 421280    0    0     0   336   70  301  1  0 98  1  0
1585923242  0  0      0 391448  24356 421280    0    0     0     0   38  116  0  0 100  0  0
1585923243  0  0      0 391448  24356 421280    0    0     0     0   33  117  0  0 100  0  0
1585923244  0  0      0 391488  24364 421280    0    0     0    16   42  247  0  0 100  0  0
1585923245  0  0      0 391488  24364 421280    0    0     0     0   47  140  0  1 99  0  0
1585923246  0  0      0 391488  24364 421280    0    0     0     8   37  114  0  0 100  0  0
1585923247  0  0      0 391488  24364 421280    0    0     0     0   44  257  1  1 98  0  0
1585923248  0  0      0 391520  24364 421280    0    0     0     0   41  125  0  0 100  0  0
1585923249  0  0      0 391520  24372 421280    0    0     0    32   36  119  1  0 99  0  0
1585923250  0  0      0 391536  24372 421280    0    0     0     0   41  212  0  0 100  0  0
1585923251  0  0      0 391536  24372 421280    0    0     0     0   37  111  0  1 99  0  0
1585923252  0  0      0 391536  24372 421280    0    0     0     0   28  102  1  0 99  0  0
1585923253  0  0      0 391536  24372 421280    0    0     0     0   34  245  0  0 100  0  0
1585923254 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923254  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923254  1  0      0 391568  24380 421280    0    0     0    12   63  156  0  2 97  1  0
1585923255  0  0      0 391568  24380 421280    0    0     0     0   30  132  0  0 100  0  0
1585923256  0  0      0 391600  24380 421280    0    0     0     0   46  271  1  0 99  0  0
1585923257  0  0      0 390988  24380 421280    0    0     0     0   34  113  0  1 99  0  0
1585923258  0  0      0 390864  24380 421280    0    0     0     0   29  100  0  1 99  0  0
1585923259  0  0      0 390456  24388 421280    0    0     0    12   79  377  2  0 97  0  1
1585923260  0  0      0 390456  24388 421280    0    0     0     0   30  108  0  1 99  0  0
1585923261  0  0      0 390456  24388 421280    0    0     0     0   29  107  0  0 100  0  0
1585923262  0  0      0 390448  24388 421280    0    0     0   228   70  296  0  1 99  0  0
1585923263  0  0      0 390480  24388 421280    0    0     0     0   32  114  0  0 100  0  0
1585923264  0  0      0 390480  24396 421280    0    0     0    32   38  118  0  1 99  0  0
1585923265  0  0      0 390480  24396 421280    0    0     0     0   58  292  1  0 99  0  0
1585923266  0  0      0 390480  24396 421280    0    0     0     0   26  105  0  0 100  0  0
1585923267  0  0      0 390512  24396 421280    0    0     0     0   33  108  0  0 100  0  0
1585923268  0  0      0 390512  24396 421280    0    0     0     0   48  264  0  1 99  0  0
1585923269  0  0      0 390512  24404 421280    0    0     0    32   32  110  0  0 99  1  0
1585923270  0  0      0 390552  24404 421280    0    0     0     0   50  142  0  0 100  0  0
1585923271  0  0      0 390552  24404 421284    0    0     0     0   41  252  1  0 99  0  0
1585923272  0  0      0 390584  24404 421284    0    0     0     0   36  122  0  0 100  0  0
1585923273  0  0      0 390584  24404 421284    0    0     0     0   27  104  1  0 99  0  0
1585923274  0  0      0 390584  24412 421284    0    0     0    12   49  267  1  0 99  0  0
1585923275 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923275  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923275  1  0      0 390616  24412 421284    0    0     0     0   59  223  0  2 98  0  0
1585923276  0  0      0 390608  24412 421284    0    0     0     0   38  140  0  1 99  0  0
1585923277  0  0      0 390416  24412 421284    0    0     0     0   35  249  0  1 99  0  0
1585923278  0  0      0 390416  24412 421284    0    0     0     0   24   93  0  0 100  0  0
1585923279  0  0      0 390416  24420 421284    0    0     0    28   41  119  0  0 100  0  0
1585923280  0  0      0 390448  24420 421284    0    0     0     0   40  254  0  1 99  0  0
1585923281  0  0      0 390448  24420 421284    0    0     0     0   23   97  0  0 100  0  0
1585923282  0  0      0 390448  24420 421284    0    0     0     0   26  102  0  0 100  0  0
1585923283  0  0      0 390480  24420 421284    0    0     0     0   59  281  0  1 99  0  0
1585923284  0  0      0 390480  24428 421284    0    0     0    12   40  123  0  0 100  0  0
1585923285  0  0      0 390480  24428 421284    0    0     0     0   32  123  0  0 100  0  0
1585923286  0  0      0 390480  24428 421284    0    0     0     0   45  280  0  0 100  0  0
1585923287  0  0      0 390512  24428 421284    0    0     0     0   28  106  0  1 99  0  0
1585923288  0  0      0 390512  24428 421288    0    0     0     0   38  122  0  0 100  0  0
1585923289  0  0      0 390380  24436 421292    0    0     0    32   45  219  0  1 99  0  0
1585923290  0  0      0 390388  24436 421292    0    0     0     0   25   95  0  0 100  0  0
1585923291  0  0      0 390388  24436 421292    0    0     0     0   37  118  0  0 100  0  0
1585923292  0  0      0 390420  24436 421292    0    0     0     0   44  250  0  1 99  0  0
1585923293  0  0      0 390420  24436 421292    0    0     0     8   43  118  1  0 99  0  0
1585923294  0  0      0 390452  24444 421292    0    0     0    24   44  116  0  1 99  0  0
1585923295  0  0      0 390452  24444 421292    0    0     0     0   42  269  0  0 100  0  0
1585923296 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923296  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923296  1  0      0 390492  24444 421292    0    0     0     0   43  130  0  0 100  0  0
1585923297  0  0      0 390256  24444 421292    0    0     0     0   63  238  1  2 97  0  0
1585923298  0  0      0 390300  24444 421296    0    0     0   296   84  263  0  1 98  1  0
1585923299  0  0      0 390300  24452 421296    0    0     0    48   41  110  0  1 99  0  0
1585923300  0  0      0 390332  24452 421296    0    0     0     0   48  135  1  0 99  0  0
1585923301  0  0      0 389728  24452 421296    0    0     0     0   44  262  0  1 99  0  0
1585923302  0  0      0 389604  24452 421296    0    0     0     0   35  117  0  1 99  0  0
1585923303  0  0      0 389604  24452 421296    0    0     0     0   28  103  0  0 100  0  0
1585923304  0  0      0 389604  24460 421296    0    0     0    12   55  283  1  1 94  4  0
1585923305  0  0      0 389604  24460 421296    0    0     0     0   36  128  0  0 100  0  0
1585923306  0  0      0 389604  24460 421296    0    0     0     0   26  100  0  0 100  0  0
1585923307  0  0      0 389636  24460 421296    0    0     0     0   47  262  0  1 99  0  0
1585923308  0  0      0 389396  24460 421296    0    0     0     0   79  249  2  0 98  0  0
1585923309  0  0      0 389428  24468 421296    0    0     0    48   43  119  0  0 100  0  0
1585923310  0  0      0 389428  24468 421296    0    0     0     0   42  257  0  0 100  0  0
1585923311  0  0      0 389460  24468 421296    0    0     0     0   24   91  0  0 100  0  0
1585923312  0  0      0 389460  24468 421300    0    0     0     0   25   97  0  0 100  0  0
1585923313  0  0      0 389300  24468 421300    0    0     0     0   49  275  1  0 99  0  0
1585923314  0  0      0 389300  24476 421300    0    0     0    36   39  121  0  1 99  0  0
1585923315  0  0      0 389292  24476 421300    0    0     0     0   37  132  0  0 100  0  0
1585923316  0  0      0 389292  24476 421300    0    0     0     0   50  233  0  1 99  0  0
1585923317 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923317  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923317  1  0      0 389292  24476 421300    0    0     0     0   24   93  0  0 100  0  0
1585923318  0  0      0 389292  24476 421300    0    0     0     0   25  109  0  0 100  0  0
1585923319  0  0      0 389324  24484 421300    0    0     0    12   47  255  1  1 97  1  0
1585923320  0  0      0 389324  24484 421300    0    0     0     0   26  106  0  0 100  0  0
1585923321  0  0      0 389324  24484 421300    0    0     0     0   26   97  0  0 99  0  1
1585923322  0  0      0 389332  24484 421300    0    0     0     0   52  276  0  0 100  0  0
1585923323  0  0      0 388736  24484 421300    0    0     0     0   52  127  1  0 99  0  0
1585923324  0  0      0 388512  24492 421300    0    0     0    20   64  147  0  1 99  0  0
1585923325  0  0      0 389420  24492 421300    0    0    28     0   68  344  1  1 98  0  0
1585923326  0  0      0 389452  24492 421340    0    0     0     0   44  122  0  0 100  0  0
1585923327  0  0      0 389452  24492 421340    0    0     0     0   35  112  0  0 100  0  0
1585923328  0  0      0 389436  24492 421340    0    0     0     0   54  286  0  1 99  0  0
1585923329  0  0      0 389436  24500 421340    0    0     0    88   41  111  0  1 99  0  0
1585923330  0  0      0 389276  24500 421340    0    0     0     0   46  113  0  0 100  0  0
1585923331  0  0      0 389276  24500 421340    0    0     0     0   45  208  0  0 100  0  0
1585923332  0  0      0 389308  24500 421340    0    0     0     0   46  139  0  0 100  0  0
1585923333  0  0      0 389308  24500 421340    0    0     0     0   22   93  0  0 100  0  0
1585923334  0  0      0 389308  24508 421340    0    0     0    12   45  262  0  1 99  0  0
1585923335  0  0      0 389324  24508 421340    0    0     0     0   40  139  0  0 100  0  0
1585923336  0  0      0 389356  24508 421340    0    0     0     0   27  100  0  0 100  0  0
1585923337  0  0      0 389264  24508 421340    0    0     0     0   66  365  1  0 99  0  0
1585923338 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923338  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923338  1  0      0 389264  24508 421340    0    0     0     0   46  129  0  1 99  0  0
1585923339  0  0      0 389264  24516 421344    0    0     0   312   58  159  0  1 98  1  0
1585923340  0  0      0 389296  24516 421344    0    0     0     0   50  215  1  0 99  0  0
1585923341  0  0      0 389296  24516 421344    0    0     0     0   36  122  0  0 100  0  0
1585923342  0  0      0 389288  24516 421344    0    0     0     0   24   95  0  1 99  0  0
1585923343  0  0      0 389288  24516 421344    0    0     0     0   38  251  0  0 100  0  0
1585923344  0  0      0 389320  24524 421344    0    0     0    16  126  594  2  1 97  0  0
1585923345  0  0      0 389320  24524 421344    0    0     0     0   26  107  0  0 100  0  0
1585923346  0  0      0 389160  24524 421344    0    0     0     0  109  396  0  0 100  0  0
1585923347  0  0      0 389160  24524 421344    0    0     0     0   49  150  1  0 99  0  0
1585923348  0  0      0 389168  24524 421344    0    0     0     0   32  110  0  0 100  0  0
1585923349  0  0      0 388408  24532 421344    0    0     0    12   62  306  0  1 99  0  0
1585923350  0  0      0 388068  24532 421344    0    0     0     0   47  119  0  0 100  0  0
1585923351  0  0      0 388068  24532 421344    0    0     0     0   24   94  0  1 99  0  0
1585923352  0  0      0 387968  24536 421360    0    0     8     0   62  336  1  0 99  0  0
1585923353  0  0      0 389256  24536 421360    0    0     0     0   44  150  0  0 100  0  0
1585923354  0  0      0 389248  24544 421360    0    0     0    40   53  148  0  1 99  0  0
1585923355  0  0      0 389248  24544 421360    0    0     0     8   55  246  0  0 100  0  0
1585923356  0  0      0 389280  24544 421360    0    0     0     0   38  117  0  0 100  0  0
1585923357  0  0      0 387992  24544 421360    0    0     0     0   52  155  2  0 98  0  0
1585923358  0  0      0 385976  24544 421432    0    0     0     0  222 1465 51 13 36  0  0
1585923359 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923359  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923359  1  0      0 385784  24552 421432    0    0     0    64   57  165  0  0 100  0  0
1585923360  0  0      0 325184  24552 482004    0    0 60456   468  709 1442  5  2 77 16  0
1585923361  0  0      0 325192  24552 482004    0    0     0     0   39  261  0  1 99  0  0
1585923362  0  0      0 325224  24552 482004    0    0     0     0   42  129  0  0 100  0  0
1585923363  0  0      0 325256  24552 482004    0    0     0     0   47  157  1  0 99  0  0
1585923364  0  0      0 323504  24568 482120    0    0   124    40  184  639  4  5 91  0  0
1585923365  1  0      0 298760  25732 498740    0    0 16872   600 2484 8303 48 24 21  6  0
1585923366  0  0      0 186828  26056 601820    0    0 18524 25532  460 1273 16 12 62  9  1
1585923367  0  0      0 186448  26056 601820    0    0     0     0   60  307  0  1 99  0  0
1585923368  0  0      0 186448  26056 601820    0    0     0     0   53  128  0  0 100  0  0
1585923369  0  0      0 186232  26056 601820    0    0     0     0   73  233  2  1 97  0  0
1585923370  0  0      0 186232  26056 601820    0    0     0     0   44  261  0  0 100  0  0
1585923371  0  0      0 186232  26072 601832    0    0     4 57476   77  187  0  1 92  7  0
1585923372  0  0      0 172352  27904 609020    0    0  3732     0  493 1013 13  5 72  9  0
1585923373  0  0      0 172192  27904 609044    0    0     0     0   53  259  0  2 98  0  0
1585923374  0  0      0 171480  27904 609044    0    0     0     0   70  173  2  0 98  0  0
1585923375  0  0      0 172240  27904 609044    0    0     0     0   62  184  1  0 99  0  0
1585923376  0  0      0 172272  27912 609052    0    0     0   308   73  318  1  1 98  0  0
1585923377  0  0      0 173244  27912 609052    0    0     0     0   58  161  0  0 100  0  0
1585923378  0  0      0 173272  27912 609052    0    0     0     0   45  131  1  0 99  0  0
1585923379  0  0      0 173272  27912 609052    0    0     0     0   57  279  0  1 99  0  0
1585923380 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923380  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923380  1  0      0 169576  28196 611896    0    0  1084     0  306  674  6  2 88  4  0
1585923381  0  0      0 169568  28204 611900    0    0     0   244   54  172  0  1 99  0  0
1585923382  0  0      0 169568  28204 611900    0    0     0     0   60  279  1  0 99  0  0
1585923383  0  0      0 169568  28204 611900    0    0     0     0   45  131  0  0 100  0  0
1585923384  0  0      0 169568  28204 611900    0    0     0     0   54  153  0  0 100  0  0
1585923385  0  0      0 169600  28204 611900    0    0     0     0   59  302  0  1 99  0  0
1585923386  0  0      0 168688  28212 611912    0    0     0    32  250  543  1  3 96  0  0
1585923387  0  0      0 168440  28212 611912    0    0     0     0   51  151  0  0 100  0  0
1585923388  0  0      0 168488  28212 611912    0    0     0     0   52  276  0  0 100  0  0
1585923389  0  0      0 168488  28212 611912    0    0     0     0   52  150  1  0 99  0  0
1585923390  0  0      0 168488  28212 611912    0    0     0     0   46  141  0  0 100  0  0
1585923391  0  0      0 168488  28220 611912    0    0     0    20   60  284  1  1 98  0  0
1585923392  0  0      0 168520  28220 611916    0    0     0     0   52  155  0  1 99  0  0
1585923393  0  0      0 168512  28220 611916    0    0    16     0   52  148  0  0 100  0  0
1585923394  0  0      0 168512  28220 611932    0    0     0     0   70  302  0  2 97  0  1
1585923395  0  0      0 169008  28220 611932    0    0     0     0   57  177  1  0 99  0  0
1585923396  0  0      0 169008  28228 611932    0    0     0    32   52  148  0  0 100  0  0
1585923397  0  0      0 168944  28228 611932    0    0     0   164   60  289  0  0 100  0  0
1585923398  0  0      0 168976  28228 611932    0    0     0     0   42  134  0  0 100  0  0
1585923399  0  0      0 168976  28228 611932    0    0     0     0   47  142  0  0 100  0  0
1585923400  0  0      0 169016  28228 611932    0    0     0     0   88  428  1  2 97  0  0
1585923401 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923401  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923401  1  0      0 169016  28236 611932    0    0     0    52   49  146  0  0 100  0  0
1585923402  0  0      0 169016  28236 611932    0    0     0   988  104  242  0  0 98  2  0
1585923403  0  0      0 169016  28236 611932    0    0     0     0   37  260  0  1 99  0  0
1585923404  0  0      0 168856  28236 611932    0    0     0     0   56  145  0  0 100  0  0
1585923405  0  0      0 168856  28236 611932    0    0     0     0   44  144  0  1 99  0  0
1585923406  0  0      0 168740  28244 611932    0    0     0    32   93  381  2  1 97  0  0
1585923407  0  0      0 168756  28244 611932    0    0     0    16   68  180  0  0 100  0  0
1585923408  0  0      0 168756  28244 611932    0    0     0     0   46  148  0  1 99  0  0
1585923409  0  0      0 168756  28244 611932    0    0     0     0   45  223  0  0 100  0  0
1585923410  0  0      0 168756  28244 611932    0    0     0     0   42  129  1  0 99  0  0
1585923411  0  0      0 168756  28252 611932    0    0     0    56   51  142  0  0 100  0  0
1585923412  0  0      0 168756  28252 611932    0    0     0     8   48  251  0  1 99  0  0
1585923413  0  0      0 168780  28252 611932    0    0     0     0   54  137  0  0 100  0  0
1585923414  0  0      0 168788  28252 611932    0    0     0     0   42  129  0  0 100  0  0
1585923415  0  0      0 168788  28252 611932    0    0     0     0   55  283  0  1 99  0  0
1585923416  0  0      0 168820  28260 611932    0    0     0    28   51  140  0  0 100  0  0
1585923417  0  0      0 168820  28260 611932    0    0     0     0   63  192  1  0 99  0  0
1585923418  0  0      0 173580  28260 611924    0    0     0     0   75  465  1  1 98  0  0
1585923419  0  0      0 173612  28260 611924    0    0     0     0   48  122  0  0 100  0  0
1585923420  0  0      0 173620  28260 611924    0    0     0     0   56  164  0  1 99  0  0
1585923421  0  0      0 174652  28268 612052    0    0     0    32   66  298  0  0 100  0  0
1585923422 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923422  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923422  1  0      0 174152  28272 612076    0    0     8     0   75  287  1  2 97  0  0
1585923423  0  0      0 174152  28272 612076    0    0     0     0   41  138  0  1 99  0  0
1585923424  0  0      0 174152  28272 612076    0    0     0     0   47  258  0  0 100  0  0
1585923425  0  0      0 171944  28272 612076    0    0     0     0   51  163  0  0 100  0  0
1585923426  0  0      0 171944  28280 612076    0    0     0    44   70  189  0  0 99  1  0
1585923427  0  0      0 171944  28280 612080    0    0     0    12   58  297  0  1 99  0  0
1585923428  0  0      0 171976  28280 612080    0    0     0     0   50  123  0  0 100  0  0
1585923429  0  0      0 171976  28280 612080    0    0     0     0   52  151  0  0 100  0  0
1585923430  0  0      0 171976  28280 612080    0    0     0     0   49  280  1  2 97  0  0
1585923431  0  0      0 171976  28288 612080    0    0     0    40   50  134  0  0 94  6  0
1585923432  0  0      0 171976  28288 612080    0    0     0    16   47  149  0  0 100  0  0
1585923433  0  0      0 171976  28288 612084    0    0     0     0   58  299  0  2 98  0  0
1585923434  0  0      0 172008  28288 612084    0    0     0     0   47  136  0  0 100  0  0
1585923435  0  0      0 172008  28288 612084    0    0     0     0   50  159  0  0 100  0  0
1585923436  0  0      0 172008  28296 612084    0    0     0    24   59  300  0  1 99  0  0
1585923437  0  0      0 172040  28296 612084    0    0     0     0   44  134  0  0 100  0  0
1585923438  0  0      0 172040  28296 612100    0    0    16   620  156  446  0  0 93  7  0
1585923439  0  0      0 172040  28296 612100    0    0     0     0   55  240  0  0 100  0  0
1585923440  0  0      0 171444  28296 612100    0    0     0     0   52  143  1  1 98  0  0
1585923441  0  0      0 171948  28304 612112    0    0     0    40   82  271  0  0 100  0  0
1585923442  0  0      0 171948  28304 612112    0    0     0     0   51  283  1  1 98  0  0
1585923443 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923443  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923443  1  0      0 171980  28304 612112    0    0     0     0   43  133  0  0 100  0  0
1585923444  0  0      0 171980  28304 612112    0    0     0     0   41  148  1  0 99  0  0
1585923445  0  0      0 171972  28304 612112    0    0     0     0   56  308  0  1 99  0  0
1585923446  0  0      0 172004  28312 612112    0    0     0    36   68  203  0  0 100  0  0
1585923447  0  0      0 172004  28312 612112    0    0     0     0   46  146  0  1 99  0  0
1585923448  0  0      0 172004  28312 612112    0    0     0     8   57  308  0  0 100  0  0
1585923449  0  0      0 171812  28312 612112    0    0     0     0   44  123  0  0 100  0  0
1585923450  0  0      0 171812  28312 612112    0    0     0     0   44  135  0  0 100  0  0
1585923451  0  0      0 171812  28320 612112    0    0     0    20   57  294  0  1 98  1  0
1585923452  0  0      0 171844  28320 612112    0    0     0     0   53  142  0  0 100  0  0
1585923453  0  0      0 171852  28320 612112    0    0     0    24   55  156  0  0 100  0  0
1585923454  0  0      0 170596  28320 612112    0    0     0     0   90  426  1  2 97  0  0
1585923455  0  0      0 170628  28320 612112    0    0     0     0   61  165  1  0 99  0  0
1585923456  0  0      0 170628  28328 612112    0    0     0    60   54  149  0  0 100  0  0
1585923457  0  0      0 170628  28328 612112    0    0     0     0   50  293  1  0 99  0  0
1585923458  0  0      0 170660  28328 612112    0    0     0    12   58  165  0  1 99  0  0
1585923459  0  0      0 170056  28328 612112    0    0     0     0  692 1097 10  8 82  0  0
1585923460  0  0      0 169716  28328 612112    0    0     0     0   56  295  0  2 98  0  0
1585923461  0  0      0 169716  28336 612112    0    0     0    52   49  135  0  0 100  0  0
1585923462  0  0      0 169716  28336 612112    0    0     0     0   38  129  0  0 100  0  0
1585923463  0  0      0 158164  28336 612160    0    0     0    12  373 3902  9 14 77  0  0
1585923464 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923464  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923464  1  0      0 158780  28336 612180    0    0     0     0  141  680  0  0 100  0  0
1585923465  0  0      0 158896  28336 612188    0    0     0     0   48  180  0  1 99  0  0
1585923466  0  0      0 158920  28344 612188    0    0     0    40  145  540  3  1 96  0  0
1585923467  0  0      0 158952  28344 612188    0    0     0     0   41  120  0  0 100  0  0
1585923468  0  0      0 158952  28344 612188    0    0     0  2432  123  282  1  1 95  3  0
1585923469  0  0      0 158952  28344 612188    0    0     0     0   52  278  0  0 100  0  0
1585923470  0  0      0 158952  28344 612188    0    0     0     0   43  117  0  0 100  0  0
1585923471  0  0      0 158952  28352 612188    0    0     0    32   50  146  0  1 99  0  0
1585923472  0  0      0 158952  28352 612188    0    0     0     0   48  291  0  0 100  0  0
1585923473  0  0      0 158984  28352 612192    0    0     0    76  158  398  0  1 98  1  0
1585923474  0  0      0 158984  28352 612192    0    0     0     0  105  248  1  0 99  0  0
1585923475  0  0      0 158984  28352 612192    0    0     0     0   58  316  0  0 100  0  0
1585923476  0  0      0 159016  28360 612192    0    0     0    20   61  155  0  0 100  0  0
1585923477  0  0      0 159016  28360 612192    0    0     0     0   42  138  1  0 99  0  0
1585923478  0  0      0 159016  28360 612192    0    0     0     0   68  332  0  0 100  0  0
1585923479  0  0      0 159048  28360 612192    0    0     0    16   73  179  0  0 100  0  0
1585923480  0  0      0 159048  28360 612192    0    0     0     0   42  134  0  0 100  0  0
1585923481  0  0      0 159048  28368 612192    0    0     0    32   60  304  0  1 99  0  0
1585923482  0  0      0 159048  28368 612192    0    0     0     0   53  136  0  0 100  0  0
1585923483  0  0      0 159048  28368 612192    0    0     0     0   46  140  1  0 99  0  0
1585923484  0  0      0 159048  28368 612192    0    0     0     0   44  279  0  1 99  0  0
1585923485 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923485  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923485  1  0      0 158756  28368 612192    0    0     0     0   75  191  1  0 98  0  1
1585923486  0  0      0 158632  28376 612192    0    0     0    12   60  183  0  0 99  1  0
1585923487  1  0      0 158632  28376 612192    0    0     0     0   49  145  0  1 99  0  0
1585923488  0  0      0 158728  28392 612192    0    0     0   100   75  321  1  0 99  0  0
1585923489  0  0      0 158728  28392 612192    0    0     0    76   55  148  0  0 100  0  0
1585923490  0  0      0 158728  28392 612192    0    0     0     0   55  147  0  0 100  0  0
1585923491  0  0      0 158760  28392 612192    0    0     0     0   58  247  0  1 99  0  0
1585923492  0  0      0 158768  28392 612192    0    0     0     0   44  138  0  0 100  0  0
1585923493  0  0      0 158768  28392 612192    0    0     0     0   37  128  0  0 100  0  0
1585923494  0  0      0 158768  28400 612196    0    0     0    52   80  335  0  0 100  0  0
1585923495  0  0      0 158768  28400 612196    0    0     0     0   47  145  0  1 99  0  0
1585923496  0  0      0 158892  28400 612196    0    0     0     0   41  137  0  0 100  0  0
1585923497  0  0      0 158924  28400 612196    0    0     0     0   48  219  1  1 98  0  0
1585923498  0  0      0 158916  28400 612196    0    0     0     0   48  149  0  0 100  0  0
1585923499  0  0      0 158916  28408 612196    0    0     0    28   61  169  0  1 98  1  0
1585923500  0  0      0 158948  28408 612196    0    0     0     0   51  226  1  0 99  0  0
1585923501  0  0      0 158800  28416 612188    0    0     0    28   71  254  1  1 98  0  0
1585923502  0  0      0 158824  28416 612204    0    0     0     0   47  135  0  0 100  0  0
1585923503  0  0      0 158856  28416 612204    0    0     0     0   55  277  1  0 99  0  0
1585923504  0  0      0 158856  28416 612204    0    0     0    16   59  158  0  0 100  0  0
1585923505  0  0      0 158864  28416 612204    0    0     0     0   45  147  0  0 100  0  0
1585923506 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585923506  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585923506  1  0      0 158704  28416 612204    0    0     0     0   56  284  0  0 100  0  0
1585923507  0  0      0 158704  28424 612204    0    0     0    36   58  166  0  1 88 11  0
1585923508  0  0      0 158704  28424 612204    0    0     0     0   52  157  0  0 100  0  0
1585923509  0  0      0 158704  28424 612204    0    0     0   200   73  319  0  1 98  1  0
1585923510  0  0      0 158232  28424 612204    0    0     0     0   62  162  0  0 100  0  0
1585923511  0  0      0 157440  28424 612204    0    0     0     0   87  275  1  2 97  0  0
1585923512  0  0      0 157472  28432 612204    0    0     0    40   78  332  0  1 99  0  0
1585923513  0  0      0 157472  28432 612208    0    0     0     0   48  147  0  0 100  0  0
1585923514  0  0      0 157472  28432 612208    0    0     0     0   52  158  0  0 100  0  0
1585923515  0  0      0 157472  28432 612208    0    0     0     0 1016 1555  9 15 76  0  0
1585923516  0  0      0 157348  28432 612208    0    0     0     0   44  143  0  0 100  0  0
1585923517  0  0      0 157348  28440 612208    0    0     0    48   57  166  0  0 98  2  0
1585923518  0  0      0 158792  28440 612208    0    0     0     0   69  349  0  1 99  0  0
1585923519  0  0      0 158792  28440 612208    0    0     0     8   49  146  0  0 100  0  0
1585923520  0  0      0 158792  28440 612208    0    0     0     0   51  147  0  0 100  0  0
1585923521  0  0      0 158824  28440 612208    0    0     0     0   53  277  0  1 99  0  0
1585923522  0  0      0 158824  28448 612208    0    0     0    36   44  135  0  0 100  0  0
1585923523  0  0      0 158824  28448 612208    0    0     0     0  125  312  0  0 100  0  0
1585923524  0  0      0 158856  28448 612208    0    0     0     0   59  248  1  1 98  0  0
1585923525  0  0      0 158864  28448 612208    0    0     0    12   61  176  0  0 100  0  0
1585923526  0  0      0 158864  28448 612208    0    0     0     0   53  158  0  0 100  0  0
1585923527 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
