1585489977-0000-000|1483919403131738|1483919407500307|4368569|00010044
1585489977-0000-000|1483919463707632|1483919468133454|4425822|00010532
1585489977-0000-000|1483919523525952|1483919527421761|3895809|00009121
1585489977-0000-000|1483919582982864|1483919587260580|4277716|00009647
1585489977-0000-000|1483919643927457|1483919649625569|5698112|00012498
1585489977-0000-000|1483919705434285|1483919709506063|4071778|00009435
1585489977-0000-000|1483919765841447|1483919770156445|4314998|00010591
1585489977-0000-000|1483919826781846|1483919831224620|4442774|00011026
1585489977-0000-000|1483919887317150|1483919892222551|4905401|00010826
1585489977-0000-000|1483919949953849|1483919955585574|5631725|00013522
1585489977-0000-000|1483920013205830|1483920018847798|5641968|00012798
1585489977-0000-000|1483920076092405|1483920080141839|4049434|00010922
1585489977-0000-000|1483920136554386|1483920142503380|5948994|00012439
1585489977-0000-000|1483920198486160|1483920202623127|4136967|00009684
1585489977-0000-000|1483920258723782|1483920262830182|4106400|00010096
1585489977-0000-000|1483920319665075|1483920323918097|4253022|00011025
1585489977-0000-000|1483920380415573|1483920384663346|4247773|00010501
1585489977-0000-000|1483920440318823|1483920444623115|4304292|00009841
1585489977-0000-000|1483920501865497|1483920507556627|5691130|00012874
1585489977-0000-000|1483920563723143|1483920568218697|4495554|00010357
1585489977-0000-000|1483920624499013|1483920629264528|4765515|00010822
1585489977-0000-000|1483920686678923|1483920692567576|5888653|00013267
1585489977-0000-000|1483920748262727|1483920752248406|3985679|00009330
1585489977-0000-000|1483920807827676|1483920812302151|4474475|00010022
1585489977-0000-000|1483920868518007|1483920872884804|4366797|00010390
1585489977-0000-000|1483920928705145|1483920932823356|4118211|00009773
1585489977-0000-000|1483920989142385|1483920993326069|4183684|00010220
1585489977-0000-000|1483921049588107|1483921054103231|4515124|00010600
1585489977-0000-000|1483921110025456|1483921115684535|5659079|00011646
1585489977-0000-000|1483921171581154|1483921175722676|4141522|00009756
1585489977-0000-000|1483921231796918|1483921236057260|4260342|00010166
1585489977-0000-000|1483921292209995|1483921296282154|4072159|00009865
1585489977-0000-000|1483921351832890|1483921355811264|3978374|00009340
1585489977-0000-000|1483921413049690|1483921418648422|5598732|00012919
1585489977-0000-000|1483921476088999|1483921481717014|5628015|00012826
1585489977-0000-000|1483921537606961|1483921541786917|4179956|00009825
1585489977-0000-000|1483921600259196|1483921604205768|3946572|00012229
1585489977-0000-000|1483921661644349|1483921667635247|5990898|00013498
1585489977-0000-000|1483921723929914|1483921728247085|4317171|00010200
1585489977-0000-000|1483921785695458|1483921791303020|5607562|00012988
1585489977-0000-000|1483921849271193|1483921854926173|5654980|00013505
1585489977-0000-000|1483921911179251|1483921915651081|4471830|00010621
1585489977-0000-000|1483921972245397|1483921976691594|4446197|00010803
1585489977-0000-000|1483922037440377|1483922043100601|5660224|00016360
1585489977-0000-000|1483922101123631|1483922106646145|5522514|00013387
