1585489971-0000-000|1483912720630050|1483912724070535|3440485|00009769
1585489971-0000-000|1483912779683636|1483912783286846|3603210|00009069
1585489971-0000-000|1483912839373381|1483912842737297|3363916|00009323
1585489971-0000-000|1483912900247432|1483912905171064|4923632|00012314
1585489971-0000-000|1483912960931656|1483912964405420|3473764|00008940
1585489971-0000-000|1483913020214308|1483913023716842|3502534|00009145
1585489971-0000-000|1483913079453618|1483913082845204|3391586|00009028
1585489971-0000-000|1483913138936788|1483913142327830|3391042|00009310
1585489971-0000-000|1483913197938107|1483913201319676|3381569|00008874
1585489971-0000-000|1483913257270975|1483913260683187|3412212|00009307
1585489971-0000-000|1483913317574863|1483913320855253|3280390|00009956
1585489971-0000-000|1483913376289827|1483913379672032|3382205|00008612
1585489971-0000-000|1483913434992545|1483913438433029|3440484|00008613
1585489971-0000-000|1483913493894641|1483913497611024|3716383|00008979
1585489971-0000-000|1483913554300904|1483913558305888|4004984|00009578
1585489971-0000-000|1483913614875739|1483913618326544|3450805|00009868
1585489971-0000-000|1483913674175334|1483913677697147|3521813|00009019
1585489971-0000-000|1483913733477359|1483913736875154|3397795|00009091
1585489971-0000-000|1483913792745585|1483913796226066|3480481|00009271
1585489971-0000-000|1483913851828376|1483913855189222|3360846|00008742
1585489971-0000-000|1483913911010139|1483913914503486|3493347|00009214
1585489971-0000-000|1483913970497540|1483913973868258|3370718|00009165
1585489971-0000-000|1483914031549424|1483914034979228|3429804|00010940
1585489971-0000-000|1483914091319180|1483914094765237|3446057|00009700
1585489971-0000-000|1483914150587695|1483914154133600|3545905|00009048
1585489971-0000-000|1483914209991454|1483914213472712|3481258|00009216
1585489971-0000-000|1483914269084460|1483914272553600|3469140|00008897
1585489971-0000-000|1483914328074132|1483914331450731|3376599|00008765
1585489971-0000-000|1483914386884753|1483914390443366|3558613|00008773
1585489971-0000-000|1483914446076019|1483914449909043|3833024|00009402
1585489971-0000-000|1483914505557251|1483914508859404|3302153|00008799
1585489971-0000-000|1483914565348954|1483914568861794|3512840|00009869
1585489971-0000-000|1483914626114320|1483914630946228|4831908|00012065
1585489971-0000-000|1483914686828048|1483914690149716|3321668|00008708
1585489971-0000-000|1483914745711302|1483914749248610|3537308|00009097
1585489971-0000-000|1483914805073753|1483914808512684|3438931|00009061
1585489971-0000-000|1483914864662411|1483914868321366|3658955|00009589
1585489971-0000-000|1483914923825868|1483914927094351|3268483|00008648
1585489971-0000-000|1483914983862286|1483914987737690|3875404|00010550
1585489971-0000-000|1483915044688976|1483915048471457|3782481|00010577
1585489971-0000-000|1483915104716858|1483915108133960|3417102|00009443
1585489971-0000-000|1483915163857599|1483915167296758|3439159|00008953
1585489971-0000-000|1483915223421877|1483915226858591|3436714|00009432
1585489971-0000-000|1483915282623478|1483915285959990|3336512|00009011
1585489971-0000-000|1483915342084946|1483915345471752|3386806|00009345
1585489971-0000-000|1483915401074475|1483915404437878|3363403|00008672
1585489971-0000-000|1483915460307358|1483915463706585|3399227|00009126
1585489971-0000-000|1483915519153415|1483915522491721|3338306|00008561
1585489971-0000-000|1483915577992847|1483915581362700|3369853|00008831
1585489971-0000-000|1483915637386496|1483915641003057|3616561|00009475
1585489971-0000-000|1483915696603903|1483915699993557|3389654|00008825
1585489971-0000-000|1483915755548411|1483915758830271|3281860|00008603
1585489971-0000-000|1483915814186234|1483915817601111|3414877|00008675
1585489971-0000-000|1483915873486464|1483915876868601|3382137|00009063
1585489971-0000-000|1483915932572111|1483915935957972|3385861|00008967
1585489971-0000-000|1483915991270588|1483915994552747|3282159|00008429
