1585489990-0000-000|1483930277857167|1483930283786384|5929217|00012402
1585489990-0000-000|1483930341360763|1483930348573784|7213021|00014714
1585489990-0000-000|1483930404447674|1483930410026783|5579109|00011123
1585489990-0000-000|1483930466036438|1483930471619274|5582836|00011492
1585489990-0000-000|1483930527326403|1483930532772063|5445660|00010972
1585489990-0000-000|1483930589954159|1483930596088897|6134738|00013114
1585489990-0000-000|1483930651742645|1483930657840958|6098313|00011647
1585489990-0000-000|1483930713755245|1483930719083894|5328649|00011027
1585489990-0000-000|1483930774665045|1483930780088671|5423626|00010936
1585489990-0000-000|1483930836109631|1483930841433653|5324022|00011114
1585489990-0000-000|1483930896991965|1483930902484958|5492993|00010877
1585489990-0000-000|1483930959208785|1483930965060096|5851311|00012411
1585489990-0000-000|1483931021326714|1483931026869068|5542354|00011491
1585489990-0000-000|1483931083945441|1483931089922367|5976926|00012880
1585489990-0000-000|1483931146394917|1483931152293967|5899050|00012221
1585489990-0000-000|1483931207757937|1483931213172352|5414415|00010648
1585489990-0000-000|1483931269430601|1483931275504994|6074393|00012268
1585489990-0000-000|1483931332052809|1483931337685777|5632968|00011988
1585489990-0000-000|1483931393646235|1483931399037530|5391295|00011115
1585489990-0000-000|1483931454454631|1483931459809699|5355068|00010602
1585489990-0000-000|1483931516201611|1483931521939271|5737660|00012123
1585489990-0000-000|1483931577762020|1483931583385236|5623216|00011314
1585489990-0000-000|1483931639507642|1483931645150272|5642630|00011560
1585489990-0000-000|1483931701353803|1483931706659296|5305493|00011189
1585489990-0000-000|1483931762355393|1483931767753646|5398253|00011147
1585489990-0000-000|1483931823733241|1483931829185307|5452066|00011097
1585489990-0000-000|1483931884840366|1483931890735470|5895104|00011424
1585489990-0000-000|1483931946380788|1483931951692691|5311903|00010831
1585489990-0000-000|1483932007368812|1483932012754837|5386025|00010847
1585489990-0000-000|1483932068419507|1483932073703567|5284060|00010694
1585489990-0000-000|1483932129491322|1483932135148417|5657095|00011405
1585489990-0000-000|1483932191394099|1483932196962179|5568080|00011684
1585489990-0000-000|1483932252771246|1483932257986059|5214813|00010691
1585489990-0000-000|1483932313772772|1483932321167705|7394933|00013265
1585489990-0000-000|1483932377104471|1483932382561923|5457452|00011089
1585489990-0000-000|1483932438250268|1483932443646519|5396251|00010818
1585489990-0000-000|1483932499673297|1483932505178006|5504709|00011452
1585489990-0000-000|1483932560805980|1483932566411594|5605614|00011010
1585489990-0000-000|1483932622115647|1483932627519238|5403591|00010882
1585489990-0000-000|1483932683006498|1483932688466368|5459870|00010944
1585489990-0000-000|1483932744727128|1483932750123502|5396374|00011397
1585489990-0000-000|1483932805788603|1483932811231597|5442994|00010977
1585489990-0000-000|1483932867333201|1483932874197085|6863884|00012951
1585489990-0000-000|1483932930516816|1483932936094384|5577568|00011642
1585489990-0000-000|1483932991942129|1483932998262254|6320125|00012092
1585489990-0000-000|1483933053972412|1483933060449401|6476989|00012170
1585489990-0000-000|1483933116357091|1483933121751934|5394843|00010965
1585489990-0000-000|1483933177565056|1483933183868893|6303837|00012054
1585489990-0000-000|1483933239911232|1483933245618551|5707319|00011486
1585489990-0000-000|1483933301379253|1483933306679704|5300451|00010775
1585489990-0000-000|1483933362522914|1483933368065285|5542371|00011237
1585489990-0000-000|1483933423669131|1483933428839247|5170116|00010582
1585489990-0000-000|1483933484757749|1483933490218873|5461124|00011300
1585489990-0000-000|1483933546202128|1483933551815002|5612874|00011405
1585489990-0000-000|1483933607334112|1483933613021329|5687217|00011138
1585489990-0000-000|1483933669294555|1483933674849379|5554824|00011638
1585489990-0000-000|1483933731177602|1483933736977252|5799650|00011868
1585489990-0000-000|1483933792615610|1483933798161764|5546154|00011061
1585489990-0000-000|1483933853776987|1483933859113932|5336945|00010737
1585489990-0000-000|1483933915337362|1483933921248678|5911316|00012000
1585489990-0000-000|1483933977131095|1483933982516691|5385596|00011046
1585489990-0000-000|1483934039662824|1483934045260876|5598052|00012847
1585489990-0000-000|1483934101158567|1483934107419630|6261063|00011961
1585489990-0000-000|1483934163807914|1483934169503024|5695110|00011834
1585489990-0000-000|1483934225584656|1483934231251739|5667083|00011581
1585489990-0000-000|1483934288581956|1483934294217792|5635836|00012755
1585489990-0000-000|1483934349952930|1483934355583676|5630746|00011274
1585489990-0000-000|1483934412079048|1483934418781274|6702226|00013110
1585489990-0000-000|1483934474726888|1483934480174592|5447704|00010944
