1585489954-0000-000|1483897337854232|1483897339299198|1444966|00007932
1585489954-0000-000|1483897394963080|1483897396409620|1446540|00007142
1585489954-0000-000|1483897452998558|1483897454568324|1569766|00007786
1585489954-0000-000|1483897510246085|1483897511672312|1426227|00006934
1585489954-0000-000|1483897567090137|1483897568446410|1356273|00006605
1585489954-0000-000|1483897625031234|1483897626428768|1397534|00007953
1585489954-0000-000|1483897682153341|1483897683623959|1470618|00006966
1585489954-0000-000|1483897739456275|1483897740852188|1395913|00006987
1585489954-0000-000|1483897797512049|1483897798921183|1409134|00007987
1585489954-0000-000|1483897854645348|1483897855930359|1285011|00006849
1585489954-0000-000|1483897911489165|1483897912860852|1371687|00006644
1585489954-0000-000|1483897968309720|1483897969619549|1309829|00006630
1585489954-0000-000|1483898027279583|1483898028711577|1431994|00008961
1585489954-0000-000|1483898085128157|1483898086534620|1406463|00007799
1585489954-0000-000|1483898143838106|1483898145703739|1865633|00008990
1585489954-0000-000|1483898203044520|1483898205026837|1982317|00009183
1585489954-0000-000|1483898261327004|1483898262671132|1344128|00007314
