1585489948-0000-000|1483889847623093|1483889848552548|929455|00007490
1585489948-0000-000|1483889903849037|1483889904580557|731520|00005920
1585489948-0000-000|1483889959895230|1483889960651924|756694|00005907
1585489948-0000-000|1483890016062204|1483890016747079|684875|00005942
1585489948-0000-000|1483890073004211|1483890073746129|741918|00006842
1585489948-0000-000|1483890129424554|1483890130080613|656059|00006153
1585489948-0000-000|1483890186091081|1483890186835213|744132|00006500
1585489948-0000-000|1483890242370908|1483890243164815|793907|00006173
1585489948-0000-000|1483890298662204|1483890299434188|771984|00006136
1585489948-0000-000|1483890355379041|1483890356552950|1173909|00006949
1585489948-0000-000|1483890411819252|1483890412510454|691202|00005722
1585489948-0000-000|1483890467794087|1483890468513063|718976|00005949
1585489948-0000-000|1483890524000505|1483890524925117|924612|00006188
1585489948-0000-000|1483890580485927|1483890581167264|681337|00006147
1585489948-0000-000|1483890637180051|1483890637890513|710462|00006562
1585489948-0000-000|1483890693365437|1483890694022889|657452|00005954
1585489948-0000-000|1483890749677687|1483890750329000|651313|00006133
1585489948-0000-000|1483890806039789|1483890806842409|802620|00006396
1585489948-0000-000|1483890862428461|1483890863102192|673731|00006083
1585489948-0000-000|1483890918607924|1483890919293806|685882|00005910
1585489948-0000-000|1483890974564727|1483890975312889|748162|00006001
1585489948-0000-000|1483891030976236|1483891031638647|662411|00006022
1585489948-0000-000|1483891087100662|1483891087834562|733900|00006238
1585489948-0000-000|1483891143785058|1483891144721910|936852|00006635
1585489948-0000-000|1483891200092210|1483891200788355|696145|00005868
1585489948-0000-000|1483891256723724|1483891257438141|714417|00006425
1585489948-0000-000|1483891312974717|1483891313851994|877277|00006378
1585489948-0000-000|1483891369378003|1483891370054372|676369|00005929
1585489948-0000-000|1483891425736286|1483891426399198|662912|00006262
1585489948-0000-000|1483891482040063|1483891482708711|668648|00006159
1585489948-0000-000|1483891538441054|1483891539130490|689436|00006187
1585489948-0000-000|1483891594981465|1483891595640831|659366|00006447
1585489948-0000-000|1483891651237031|1483891651909209|672178|00006126
1585489948-0000-000|1483891707773965|1483891708458389|684424|00006286
1585489948-0000-000|1483891763917428|1483891764627813|710385|00006014
1585489948-0000-000|1483891820441753|1483891821159032|717279|00006376
1585489948-0000-000|1483891877532888|1483891878193024|660136|00006968
1585489948-0000-000|1483891934548693|1483891935409017|860324|00007032
1585489948-0000-000|1483891990927786|1483891991686164|758378|00006063
1585489948-0000-000|1483892047703029|1483892048398607|695578|00006597
1585489948-0000-000|1483892103997490|1483892104826135|828645|00006406
1585489948-0000-000|1483892160646371|1483892161340630|694259|00006190
1585489948-0000-000|1483892216841716|1483892217506698|664982|00005946
1585489948-0000-000|1483892273293583|1483892273977476|683893|00006264
1585489948-0000-000|1483892331463632|1483892332193692|730060|00008184
1585489948-0000-000|1483892387981385|1483892388900472|919087|00006434
1585489948-0000-000|1483892444522915|1483892445197097|674182|00006211
1585489948-0000-000|1483892500656854|1483892501340286|683432|00005909
